name,x,y,z,theta_rad1,theta_rad2,theta_rad3
2011_09_26_drive_0009_sync_0000000143,0,-0.21,0,0,0,0
2011_09_26_drive_0009_sync_0000000069,0.26,-0.31,0,-2.3,1.42,-2.89
2011_09_26_drive_0009_sync_0000000099,0.23,0,0,0,1.81,0
2011_09_26_drive_0009_sync_0000000432,-0.28,-0.21,-0.25,2.24,0,-2.12
2011_09_26_drive_0009_sync_0000000347,0,0,0.38,0,0,-3.03
2011_09_26_drive_0009_sync_0000000408,0.26,0,0,0,3.98,2.71
2011_09_26_drive_0009_sync_0000000424,-0.16,0.21,-0.42,0,-0.9,-1.41
2011_09_26_drive_0009_sync_0000000371,0.18,0.46,-0.3,-1.14,0,0
2011_09_26_drive_0009_sync_0000000399,0,0.19,0.16,0,1.43,0
2011_09_26_drive_0009_sync_0000000220,0.24,0.16,0.47,-2.16,-0.85,0
2011_09_26_drive_0009_sync_0000000418,0.42,-0.27,-0.19,-3.85,1.44,0
2011_09_26_drive_0009_sync_0000000387,-0.37,0.36,0,-4.64,0,0
2011_09_26_drive_0009_sync_0000000273,0.31,0,0,-4.54,-2.37,4.37
2011_09_26_drive_0009_sync_0000000218,0,0,0,-1.81,0,0
2011_09_26_drive_0009_sync_0000000010,0.34,0,0.17,0,0,0
2011_09_26_drive_0009_sync_0000000159,0,0.14,-0.15,4.49,0,3.4
2011_09_26_drive_0009_sync_0000000138,-0.45,0,0,0,0,0
2011_09_26_drive_0009_sync_0000000412,0,0,-0.49,0,0,0
2011_09_26_drive_0009_sync_0000000165,-0.34,0,-0.46,1.34,-4.01,1.11
2011_09_26_drive_0009_sync_0000000226,0.23,0,0,1.1,0,0
2011_09_26_drive_0009_sync_0000000330,0,-0.33,0.18,-0.73,4.11,4.71
2011_09_26_drive_0009_sync_0000000173,0,0.34,-0.33,0,2.08,-1.68
2011_09_26_drive_0009_sync_0000000153,0,0.45,0.17,-1.82,0,0
2011_09_26_drive_0009_sync_0000000231,0,0,-0.31,0,0,0
2011_09_26_drive_0009_sync_0000000029,0.42,0,0,-2.93,-4.13,0
2011_09_26_drive_0009_sync_0000000135,0,0.47,0,0,4.8,0
2011_09_26_drive_0009_sync_0000000246,0.35,0,-0.44,0,-0.82,-4.21
2011_09_26_drive_0009_sync_0000000176,0,0,0,1.12,0,0
2011_09_26_drive_0009_sync_0000000269,0.28,0.44,0.31,2.1,0,-3.85
2011_09_26_drive_0009_sync_0000000397,0.45,0.45,-0.46,0,0,-4.06
2011_09_26_drive_0009_sync_0000000079,0.35,0.17,-0.36,-3.87,0.97,0
2011_09_26_drive_0009_sync_0000000362,-0.42,0,0,-4.28,0,0
2011_09_26_drive_0009_sync_0000000332,0.42,0.42,0,0.6,3.98,-1.04
2011_09_26_drive_0009_sync_0000000074,0,-0.41,-0.29,-0.98,-1.64,-1.49
2011_09_26_drive_0009_sync_0000000228,-0.15,0.39,0,0,0,0
2011_09_26_drive_0009_sync_0000000385,-0.21,0.21,0.34,2.39,0,-4.54
2011_09_26_drive_0009_sync_0000000128,0,0,-0.5,0,-0.63,0
2011_09_26_drive_0009_sync_0000000121,0.22,0,-0.21,2.03,4.61,0
2011_09_26_drive_0009_sync_0000000420,-0.5,0,-0.38,-3.8,0,3.81
2011_09_26_drive_0009_sync_0000000040,0.17,0.19,0,0,3.83,0
2011_09_26_drive_0009_sync_0000000382,0,0,0,-4.29,0,0
2011_09_26_drive_0009_sync_0000000409,0,0.49,0,0,0,0
2011_09_26_drive_0009_sync_0000000191,0.23,0,-0.16,0,-3.34,0
2011_09_26_drive_0009_sync_0000000125,-0.31,0,-0.49,0,-0.94,-3.3
2011_09_26_drive_0009_sync_0000000090,0,0,0,0,0,-2.54
2011_09_26_drive_0009_sync_0000000288,-0.17,0.15,-0.15,0,-4.18,0
2011_09_26_drive_0009_sync_0000000017,0.37,0,0,0,-3.17,3.02
2011_09_26_drive_0009_sync_0000000291,0,0,0,1.73,0,0
2011_09_26_drive_0009_sync_0000000148,0,0,0.39,0,-3.87,0
2011_09_26_drive_0009_sync_0000000236,0,-0.19,-0.11,0.6,0,0
2011_09_26_drive_0009_sync_0000000144,0,-0.36,0,0,0,-0.87
2011_09_26_drive_0009_sync_0000000384,-0.17,0.27,-0.14,3.69,0,0
2011_09_26_drive_0009_sync_0000000290,0.25,0.25,0,-2.56,-1.61,-3.93
2011_09_26_drive_0009_sync_0000000095,0,0.2,0,-3.99,0,-2.03
2011_09_26_drive_0009_sync_0000000303,0.47,-0.4,0,-3.68,1.25,0
2011_09_26_drive_0009_sync_0000000431,0,0,0,1.44,-0.65,-4.33
2011_09_26_drive_0009_sync_0000000261,0.4,-0.22,0,-4.09,-3.81,-3.78
2011_09_26_drive_0009_sync_0000000272,0,0,0.15,4.49,0,0
2011_09_26_drive_0009_sync_0000000126,0.5,0,-0.17,-2.24,3.31,0
2011_09_26_drive_0009_sync_0000000285,0,-0.21,0,3.62,0,0
2011_09_26_drive_0009_sync_0000000145,-0.21,-0.35,0,0,-3.77,-4.25
2011_09_26_drive_0009_sync_0000000155,-0.2,0.25,0.41,2.82,-1.73,0
2011_09_26_drive_0009_sync_0000000113,0,-0.25,0.33,0,4.93,4.77
2011_09_26_drive_0009_sync_0000000092,0.45,-0.2,-0.14,0,1.88,3.11
2011_09_26_drive_0009_sync_0000000313,0,0,0,-2.94,-4.6,0
2011_09_26_drive_0009_sync_0000000346,0,-0.34,0.39,-4.83,4.4,-1.33
2011_09_26_drive_0009_sync_0000000404,0,-0.2,0,0,4.92,-1.43
2011_09_26_drive_0009_sync_0000000219,-0.11,0,0,0,0,0
2011_09_26_drive_0009_sync_0000000376,0,0,-0.26,2.66,0,-0.88
2011_09_26_drive_0009_sync_0000000410,-0.38,-0.13,0.43,0,0,0
2011_09_26_drive_0009_sync_0000000400,-0.4,0,0.27,4.69,-2.77,1.65
2011_09_26_drive_0009_sync_0000000177,0,0.3,0.15,0,2.77,0
2011_09_26_drive_0009_sync_0000000235,-0.44,0.15,0,0,0,0
2011_09_26_drive_0009_sync_0000000103,-0.15,0.13,-0.31,2.73,0,0
2011_09_26_drive_0009_sync_0000000204,0.21,0,-0.25,0,-1.46,1.37
2011_09_26_drive_0009_sync_0000000052,0,0,0,0,2.72,0
2011_09_26_drive_0009_sync_0000000197,0,0.23,0,0,0,0
2011_09_26_drive_0009_sync_0000000374,0,0.18,-0.13,-4.53,-2.42,0
2011_09_26_drive_0009_sync_0000000157,0,0,0.32,-1.04,-3.0,3.54
2011_09_26_drive_0009_sync_0000000137,0,0,0.11,1.75,0,-2.09
2011_09_26_drive_0009_sync_0000000352,0,0,-0.43,-4.17,0,0
2011_09_26_drive_0009_sync_0000000117,0.43,0.4,-0.25,0,4.52,0
2011_09_26_drive_0009_sync_0000000142,-0.46,0,0,0,0,0
2011_09_26_drive_0009_sync_0000000044,0.3,0,-0.32,-2.4,4.07,3.28
2011_09_26_drive_0009_sync_0000000083,-0.12,0,0,2.92,0,0
2011_09_26_drive_0009_sync_0000000167,0,-0.2,-0.26,0,0,0
2011_09_26_drive_0009_sync_0000000301,0,0.45,-0.24,-2.28,0,3.45
2011_09_26_drive_0009_sync_0000000183,-0.29,0,-0.14,2.64,0,1.01
2011_09_26_drive_0009_sync_0000000034,0.42,0.36,0.4,-1.61,-4.03,0
2011_09_26_drive_0009_sync_0000000123,-0.27,0.11,-0.47,0,-4.64,-4.58
2011_09_26_drive_0009_sync_0000000446,0.24,0.48,0.33,-2.82,-2.62,0
2011_09_26_drive_0009_sync_0000000129,-0.41,0,-0.13,-3.12,-2.43,0
2011_09_26_drive_0009_sync_0000000281,-0.13,0.11,0,-4.04,0,0
2011_09_26_drive_0009_sync_0000000049,-0.28,0,-0.18,-4.92,-2.61,-4.53
2011_09_26_drive_0009_sync_0000000199,0.46,-0.31,-0.28,2.13,0,1.0
2011_09_26_drive_0009_sync_0000000440,-0.29,0.37,-0.38,0,0,0
2011_09_26_drive_0009_sync_0000000077,0.32,-0.22,-0.11,3.76,0,1.7
2011_09_26_drive_0009_sync_0000000233,0,-0.47,0,4.79,-3.31,-2.8
2011_09_26_drive_0009_sync_0000000314,0.39,0.27,0,-4.43,-3.91,4.57
2011_09_26_drive_0009_sync_0000000054,-0.44,0,0.25,-3.76,3.15,4.01
2011_09_26_drive_0009_sync_0000000278,0,-0.25,0,0,-3.31,0
2011_09_26_drive_0009_sync_0000000152,0,0,0.38,-0.61,0,-4.96
2011_09_26_drive_0009_sync_0000000296,0.12,0,0,0.95,-1.85,0
2011_09_26_drive_0009_sync_0000000370,-0.41,-0.2,-0.17,-4.45,0,-4.37
2011_09_26_drive_0009_sync_0000000214,0,0,0.11,-4.88,0.74,-1.34
2011_09_26_drive_0009_sync_0000000445,0.44,-0.3,0.45,-3.24,0,0
2011_09_26_drive_0009_sync_0000000230,0,-0.24,-0.13,0,-1.46,-0.68
2011_09_26_drive_0009_sync_0000000130,0,0,0.17,-1.91,-4.68,4.87
2011_09_26_drive_0009_sync_0000000016,-0.24,0.11,0,-2.11,-2.67,0
2011_09_26_drive_0009_sync_0000000375,0.46,0,0.17,0,-4.58,0.84
2011_09_26_drive_0009_sync_0000000105,0,-0.36,0.11,0,-0.69,0
2011_09_26_drive_0009_sync_0000000158,-0.19,-0.39,0.46,-3.15,0,-1.9
2011_09_26_drive_0009_sync_0000000243,0,-0.33,-0.25,0.85,-3.78,0
2011_09_26_drive_0009_sync_0000000406,0,-0.18,-0.31,0,0,2.9
2011_09_26_drive_0009_sync_0000000353,0,0,0.1,0,0,-2.37
2011_09_26_drive_0009_sync_0000000317,0,0.49,0,0,1.55,0
2011_09_26_drive_0009_sync_0000000283,-0.46,0,0.33,-2.95,0,3.52
2011_09_26_drive_0009_sync_0000000333,-0.24,-0.15,0.16,4.89,0,-4.25
2011_09_26_drive_0009_sync_0000000055,-0.41,0,-0.17,0,0,-4.06
2011_09_26_drive_0009_sync_0000000134,-0.11,0,0,0,-2.83,-0.64
2011_09_26_drive_0009_sync_0000000036,0.26,0.2,0.34,4.67,1.88,0
2011_09_26_drive_0009_sync_0000000355,-0.31,-0.49,0,3.89,3.5,2.98
2011_09_26_drive_0009_sync_0000000427,-0.34,-0.39,-0.48,0,0,-2.22
2011_09_26_drive_0009_sync_0000000369,0.18,0,-0.39,0,0,0
2011_09_26_drive_0009_sync_0000000189,0.25,0,-0.35,0,0,-4.97
2011_09_26_drive_0009_sync_0000000390,0.31,0.47,0,3.79,0,-1.1
2011_09_26_drive_0009_sync_0000000357,0,0,-0.32,0,4.03,0
2011_09_26_drive_0009_sync_0000000066,0,-0.15,-0.16,1.32,3.57,4.1
2011_09_26_drive_0009_sync_0000000443,-0.38,0.23,0.3,-0.56,0,-2.89
2011_09_26_drive_0009_sync_0000000094,-0.26,-0.28,0.29,-1.25,4.44,0
2011_09_26_drive_0009_sync_0000000388,0,0,0,0,-2.5,0
2011_09_26_drive_0009_sync_0000000193,-0.4,-0.5,0.22,0,1.16,0
2011_09_26_drive_0009_sync_0000000295,0.41,-0.12,0,0,0,2.32
2011_09_26_drive_0009_sync_0000000234,-0.12,-0.48,0,2.88,2.17,3.47
2011_09_26_drive_0009_sync_0000000035,0,0,0,0,0,4.23
2011_09_26_drive_0009_sync_0000000050,0.27,0,-0.3,0,0,4.51
2011_09_26_drive_0009_sync_0000000163,0,0,-0.12,0,0,-4.13
2011_09_26_drive_0009_sync_0000000329,-0.44,-0.41,0.48,-4.61,0,4.84
2011_09_26_drive_0009_sync_0000000100,-0.18,-0.21,-0.34,0,4.12,0
2011_09_26_drive_0009_sync_0000000149,-0.39,0.43,0,0,0,0
2011_09_26_drive_0009_sync_0000000258,0,-0.13,0,0,0,0
2011_09_26_drive_0009_sync_0000000229,0.14,-0.41,0.42,3.31,1.16,0
2011_09_26_drive_0009_sync_0000000256,-0.18,0,0.22,0,0.7,-3.05
2011_09_26_drive_0009_sync_0000000356,-0.37,-0.19,0.33,0,-3.11,0
2011_09_26_drive_0009_sync_0000000136,0.25,0,0,0,-4.08,0.68
2011_09_26_drive_0009_sync_0000000391,0.35,0.39,0,0,-2.52,0
2011_09_26_drive_0009_sync_0000000438,0,0,-0.18,3.59,-3.07,0
2011_09_26_drive_0009_sync_0000000041,0,0,0,0,0,1.67
2011_09_26_drive_0009_sync_0000000248,0,0.35,-0.22,0,0,-0.62
2011_09_26_drive_0009_sync_0000000141,-0.47,0,0.49,-3.52,0,-0.67
2011_09_26_drive_0009_sync_0000000312,-0.11,-0.49,0.19,0,-4.71,-3.86
2011_09_26_drive_0009_sync_0000000084,-0.37,0.45,0,-2.77,0,-2.28
2011_09_26_drive_0009_sync_0000000254,0,0,0.35,-1.15,0,0
2011_09_26_drive_0009_sync_0000000190,0,0,0,0,0,-2.67
2011_09_26_drive_0009_sync_0000000161,0,0.28,0,0,-1.35,4.17
2011_09_26_drive_0009_sync_0000000383,-0.35,-0.48,0,-3.95,3.14,3.77
2011_09_26_drive_0009_sync_0000000344,0,0,0,0,0,0.83
2011_09_26_drive_0009_sync_0000000239,-0.31,0,0,0,0,0
2011_09_26_drive_0009_sync_0000000179,0,0,0,-2.83,0,1.32
2011_09_26_drive_0009_sync_0000000336,0,0,0.39,3.15,0,2.42
2011_09_26_drive_0009_sync_0000000398,0,0,-0.43,-3.66,4.12,-1.97
2011_09_26_drive_0009_sync_0000000196,0.4,0,0,-1.69,-3.37,0
2011_09_26_drive_0009_sync_0000000222,0,0,0,0,0,-2.72
2011_09_26_drive_0009_sync_0000000307,-0.46,0.29,-0.15,-3.85,0,0
2011_09_26_drive_0009_sync_0000000245,-0.31,0,0,-1.82,0,-4.35
2011_09_26_drive_0009_sync_0000000042,0,0,0,0,3.89,0
2011_09_26_drive_0009_sync_0000000037,-0.11,-0.11,0.28,-3.05,0,0
2011_09_26_drive_0009_sync_0000000386,0,0,-0.13,0,0,2.98
2011_09_26_drive_0009_sync_0000000022,0.31,0,0,-1.85,2.29,2.27
2011_09_26_drive_0009_sync_0000000351,0.14,0.43,-0.45,3.31,0,4.43
2011_09_26_drive_0009_sync_0000000108,0,-0.29,0,3.84,-1.09,0
2011_09_26_drive_0009_sync_0000000365,0.41,0.33,-0.35,0,0,4.93
2011_09_26_drive_0009_sync_0000000315,0,0,-0.43,0,0,0
2011_09_26_drive_0009_sync_0000000247,0,0,0,-2.37,-0.91,0
2011_09_26_drive_0009_sync_0000000298,0,0.22,0,-2.18,0,-1.43
2011_09_26_drive_0009_sync_0000000170,0,0.28,0,-4.23,0,0
2011_09_26_drive_0009_sync_0000000015,0,-0.47,0.19,1.91,1.64,-2.07
2011_09_26_drive_0009_sync_0000000224,-0.16,0,0,0,0,0
2011_09_26_drive_0009_sync_0000000265,-0.49,0,0.47,3.39,-2.42,1.65
2011_09_26_drive_0009_sync_0000000216,0.43,0,0,0,-3.21,-2.01
2011_09_26_drive_0009_sync_0000000110,0.22,0.44,0.5,-4.56,0,1.09
2011_09_26_drive_0009_sync_0000000087,0,0,0,3.22,0,0
2011_09_26_drive_0009_sync_0000000043,0,0,-0.21,0,-3.0,0
2011_09_26_drive_0009_sync_0000000367,0,0,0,0.66,0,0
2011_09_26_drive_0009_sync_0000000237,-0.38,0,0,2.18,-3.21,0
2011_09_26_drive_0009_sync_0000000316,0.35,0.38,-0.31,1.95,0,0
2011_09_26_drive_0009_sync_0000000257,0.47,0,-0.14,0,3.0,0
2011_09_26_drive_0009_sync_0000000045,-0.19,-0.11,-0.12,0,2.35,1.15
2011_09_26_drive_0009_sync_0000000287,-0.36,0,0,-4.5,3.28,-3.51
2011_09_26_drive_0009_sync_0000000186,0,-0.12,-0.36,-0.81,0,0
2011_09_26_drive_0009_sync_0000000056,0.18,0,0.41,-4.18,4.72,0
2011_09_26_drive_0009_sync_0000000006,0,0,0,3.95,0,0
2011_09_26_drive_0009_sync_0000000198,0,0.33,0.34,1.52,2.25,-4.51
2011_09_26_drive_0009_sync_0000000339,0.36,-0.11,0,0,0,0
2011_09_26_drive_0009_sync_0000000213,0.41,0,0,3.11,0,4.53
2011_09_26_drive_0009_sync_0000000263,0,0,0,0,4.83,0
2011_09_26_drive_0009_sync_0000000341,0,0,0,-3.49,1.48,0
2011_09_26_drive_0009_sync_0000000253,0.41,-0.26,-0.19,0,0,-1.65
2011_09_26_drive_0009_sync_0000000020,0,0.29,0,-3.54,0,4.76
2011_09_26_drive_0009_sync_0000000389,-0.45,0,0.13,1.42,-2.71,-0.55
2011_09_26_drive_0009_sync_0000000207,0.27,0.23,0,0.75,1.69,-4.31
2011_09_26_drive_0009_sync_0000000133,-0.23,0,0,-1.44,-0.95,-2.08
2011_09_26_drive_0009_sync_0000000132,0.28,0,0,0.52,0,-4.76
2011_09_26_drive_0009_sync_0000000122,0,0,0.3,0,0,0
2011_09_26_drive_0009_sync_0000000038,0.38,0,0,0,0.85,0
2011_09_26_drive_0009_sync_0000000070,-0.19,0,-0.34,0,-1.16,1.33
2011_09_26_drive_0009_sync_0000000262,0.18,-0.28,0,0,3.67,-3.13
2011_09_26_drive_0009_sync_0000000075,0,0.36,-0.31,0,4.2,4.39
2011_09_26_drive_0009_sync_0000000188,0,-0.24,0.24,0,-3.49,0
2011_09_26_drive_0009_sync_0000000416,0,0.38,0.47,2.11,0,-3.0
2011_09_26_drive_0009_sync_0000000164,-0.28,0.14,0,2.16,0.81,3.22
2011_09_26_drive_0009_sync_0000000264,0,0,-0.36,-2.57,0,0
2011_09_26_drive_0009_sync_0000000299,0.34,0.36,0.12,0,0,-1.18
2011_09_26_drive_0009_sync_0000000047,-0.35,0.42,0,2.59,0,-1.05
2011_09_26_drive_0009_sync_0000000318,-0.21,0,-0.21,0,-2.72,3.19
2011_09_26_drive_0009_sync_0000000065,0,0,0,3.33,0.58,0
2011_09_26_drive_0009_sync_0000000242,-0.5,-0.2,-0.39,0,0,4.63
2011_09_26_drive_0009_sync_0000000168,0,0,0.35,0,0,1.41
2011_09_26_drive_0009_sync_0000000232,0,-0.19,0,0,-4.3,-4.44
2011_09_26_drive_0009_sync_0000000012,-0.36,-0.22,-0.16,-1.86,1.68,0
2011_09_26_drive_0009_sync_0000000280,0,-0.27,0.41,-1.39,4.96,1.79
2011_09_26_drive_0009_sync_0000000305,-0.11,0,-0.49,0,0,-2.75
2011_09_26_drive_0009_sync_0000000071,0,0,0.16,-3.71,0,0
2011_09_26_drive_0009_sync_0000000013,0.15,0,0,-2.18,0,0
2011_09_26_drive_0009_sync_0000000194,0,0,0,1.06,0,-4.26
2011_09_26_drive_0009_sync_0000000252,-0.32,0,-0.18,0,0,1.5
2011_09_26_drive_0009_sync_0000000162,-0.46,0,-0.27,1.61,3.44,4.23
2011_09_26_drive_0009_sync_0000000174,-0.32,0,0,0,-2.0,0
2011_09_26_drive_0009_sync_0000000379,0.19,0.46,-0.37,0,-4.1,2.19
2011_09_26_drive_0009_sync_0000000401,0,0,-0.14,0,0,0
2011_09_26_drive_0009_sync_0000000019,0.34,-0.33,0,4.04,-2.62,0
2011_09_26_drive_0009_sync_0000000039,-0.44,-0.23,-0.34,0,1.18,0
2011_09_26_drive_0009_sync_0000000271,-0.45,0,-0.27,2.24,-1.94,-4.61
2011_09_26_drive_0009_sync_0000000310,0.13,0,-0.13,0,0,-1.57
2011_09_26_drive_0009_sync_0000000131,0,0,0,3.98,-2.22,2.18
2011_09_26_drive_0009_sync_0000000417,0,0.44,0.18,-1.5,2.14,-1.3
2011_09_26_drive_0009_sync_0000000059,0.39,0.31,0.4,-3.0,0,3.95
2011_09_26_drive_0009_sync_0000000027,0.1,-0.32,-0.17,0,1.32,0
2011_09_26_drive_0009_sync_0000000104,0.28,0,0.43,1.38,0,0
2011_09_26_drive_0009_sync_0000000169,0,0,0.11,0,0.64,2.0
2011_09_26_drive_0009_sync_0000000335,0,0,0.44,0,0,0
2011_09_26_drive_0009_sync_0000000360,-0.23,0,0.21,0,1.37,0
2011_09_26_drive_0009_sync_0000000151,0.32,-0.37,0,3.85,-4.1,4.91
2011_09_26_drive_0009_sync_0000000392,0,-0.31,0.45,3.16,0,0
2011_09_26_drive_0009_sync_0000000393,0,0.31,0.42,0,-2.25,3.84
2011_09_26_drive_0009_sync_0000000082,0,0,0.11,0,-2.03,-4.74
2011_09_26_drive_0009_sync_0000000364,0,0.19,0.29,-1.61,-0.9,0
2011_09_26_drive_0009_sync_0000000060,0.47,0.47,-0.36,0,-1.13,0
2011_09_26_drive_0009_sync_0000000405,0,-0.48,0,0,2.03,0.92
2011_09_26_drive_0009_sync_0000000147,0,0,0,0,-2.6,0
2011_09_26_drive_0009_sync_0000000182,0.29,0,0,0,0,0
2011_09_26_drive_0009_sync_0000000249,0.4,0,0,0,2.02,1.31
2011_09_26_drive_0009_sync_0000000304,0,0,0,-0.83,0,0
2011_09_26_drive_0009_sync_0000000402,-0.44,0,0,3.75,-2.96,4.92
2011_09_26_drive_0009_sync_0000000086,0,0,0,-3.86,-3.59,-2.13
2011_09_26_drive_0009_sync_0000000411,0.2,0,-0.36,0,0,0
2011_09_26_drive_0009_sync_0000000116,0,0.47,-0.47,2.91,2.73,0
2011_09_26_drive_0009_sync_0000000394,-0.5,0,0.21,3.18,1.47,-1.52
2011_09_26_drive_0009_sync_0000000266,0,0,-0.49,4.53,-1.01,0
2011_09_26_drive_0009_sync_0000000308,0,0.22,0,0,0,2.33
2011_09_26_drive_0009_sync_0000000267,0.22,0.31,0,-1.33,0,0
2011_09_26_drive_0009_sync_0000000381,0,0.27,0,0,0,0
2011_09_26_drive_0009_sync_0000000007,-0.19,0,0,-0.89,0,0
2011_09_26_drive_0009_sync_0000000293,0.18,0.4,0.47,2.03,0,1.25
2011_09_26_drive_0009_sync_0000000212,0.17,0,0,0,2.4,1.68
2011_09_26_drive_0009_sync_0000000102,-0.29,0,0,0,0,0
2011_09_26_drive_0009_sync_0000000319,0.17,0,-0.23,0,2.67,-3.49
2011_09_26_drive_0009_sync_0000000372,0,0,0,0,-2.47,0
2011_09_26_drive_0009_sync_0000000444,0.15,0,0,0,-3.71,0
2011_09_26_drive_0009_sync_0000000327,0,-0.16,0,0,0,0
2011_09_26_drive_0009_sync_0000000120,0,0.23,-0.45,-3.6,0,0
2011_09_26_drive_0009_sync_0000000172,0.35,0.18,0.25,1.98,0,4.89
2011_09_26_drive_0009_sync_0000000433,0,0,0,0,0,-1.56
2011_09_26_drive_0009_sync_0000000011,0,0.11,0,0,0,0
2011_09_26_drive_0009_sync_0000000088,0.17,0.15,0.5,-0.76,-2.92,0
2011_09_26_drive_0009_sync_0000000076,-0.46,-0.36,0.19,3.15,0,0
2011_09_26_drive_0009_sync_0000000276,0,0,0.39,0,0,0
2011_09_26_drive_0009_sync_0000000175,0,0,0,0,0,-3.69
2011_09_26_drive_0009_sync_0000000192,0,0,0,0,0,-2.88
2011_09_26_drive_0009_sync_0000000093,0,-0.39,0,0,0,0
2011_09_26_drive_0009_sync_0000000361,0,0.25,-0.15,1.68,-4.07,3.03
2011_09_26_drive_0009_sync_0000000178,0,-0.21,0,0,2.6,0
2011_09_26_drive_0009_sync_0000000062,-0.47,-0.26,0,0,0,0
2011_09_26_drive_0009_sync_0000000363,-0.31,0.19,0,0,-4.76,-3.65
2011_09_26_drive_0009_sync_0000000106,-0.34,0,-0.34,2.91,-1.29,0
2011_09_26_drive_0009_sync_0000000080,0,0.3,0,0,0,0
2011_09_26_drive_0009_sync_0000000300,0,-0.42,0,0,0,0
2011_09_26_drive_0009_sync_0000000032,-0.46,0,-0.23,0,-4.93,0
2011_09_26_drive_0009_sync_0000000026,0,0,0.17,-2.99,1.37,0
2011_09_26_drive_0009_sync_0000000359,-0.27,0.16,-0.47,-3.68,0,-0.78
2011_09_26_drive_0009_sync_0000000023,0,0,0,0,0,0.94
2011_09_26_drive_0009_sync_0000000091,0,0,0,3.5,0,0
2011_09_26_drive_0009_sync_0000000377,0,0.25,-0.22,0,0,0
2011_09_26_drive_0009_sync_0000000250,-0.41,0,0,-4.72,0,0
2011_09_26_drive_0009_sync_0000000005,0,0,-0.38,0,0,-1.07
2011_09_26_drive_0009_sync_0000000018,0,0.39,-0.21,2.95,-3.89,0
2011_09_26_drive_0009_sync_0000000215,-0.26,0.3,-0.32,0,0,0
2011_09_26_drive_0009_sync_0000000209,0.32,0,0,-3.99,0,0
2011_09_26_drive_0009_sync_0000000422,0,0,0,0,-2.83,0
2011_09_26_drive_0009_sync_0000000109,0,0,0,-0.98,0,0
2011_09_26_drive_0009_sync_0000000260,0,-0.33,0,0,0,0
2011_09_26_drive_0009_sync_0000000154,-0.26,0.24,0,0,0,0
2011_09_26_drive_0009_sync_0000000437,-0.11,0.14,-0.29,4.21,0,4.65
2011_09_26_drive_0009_sync_0000000202,0,0.48,0.22,3.61,2.8,0
2011_09_26_drive_0009_sync_0000000436,0,0.29,-0.21,-1.38,0,-4.03
2011_09_26_drive_0009_sync_0000000238,0,0,0,1.24,4.75,0
2011_09_26_drive_0009_sync_0000000320,-0.43,0,0.45,0,3.9,4.58
2011_09_26_drive_0009_sync_0000000101,0.4,0,0,0,-4.93,-2.97
2011_09_26_drive_0009_sync_0000000081,-0.45,0,0,0,0,0
2011_09_26_drive_0009_sync_0000000306,0,-0.36,0.47,3.5,0.69,-4.35
2011_09_26_drive_0009_sync_0000000073,0,0,0,0,-2.89,-3.5
2011_09_26_drive_0009_sync_0000000274,-0.27,0.17,-0.15,1.08,0,0
2011_09_26_drive_0009_sync_0000000140,0,0,-0.22,3.47,0,0
2011_09_26_drive_0009_sync_0000000354,0,0,-0.23,0,0,0
2011_09_26_drive_0009_sync_0000000180,-0.29,0,-0.42,3.02,-4.82,-4.17
2011_09_26_drive_0009_sync_0000000098,-0.46,0.26,-0.32,0,4.36,-4.23
2011_09_26_drive_0009_sync_0000000439,0.35,0,0,0,2.93,0
2011_09_26_drive_0009_sync_0000000294,0,0.43,0,-3.39,0,0
2011_09_26_drive_0009_sync_0000000251,0.46,0.11,-0.13,-1.44,0,0
2011_09_26_drive_0009_sync_0000000311,0.43,0,0.1,0,-4.12,0
2011_09_26_drive_0009_sync_0000000171,0,0,-0.36,0,4.65,0
2011_09_26_drive_0009_sync_0000000368,0,-0.26,-0.41,-2.8,2.23,-4.0
2011_09_26_drive_0009_sync_0000000184,0,0,0,0,0.77,0
2011_09_26_drive_0009_sync_0000000085,0,0,-0.48,0,0,0
2011_09_26_drive_0009_sync_0000000051,0.16,0,0,1.88,-4.52,2.43
2011_09_26_drive_0009_sync_0000000378,0,0,0,2.94,0,3.73
2011_09_26_drive_0009_sync_0000000068,0.36,0,0.37,-1.58,0,-0.52
2011_09_26_drive_0009_sync_0000000206,-0.47,0.41,-0.23,0,-3.15,2.57
2011_09_26_drive_0009_sync_0000000275,0,0,-0.48,0,0,0
2011_09_26_drive_0009_sync_0000000025,-0.14,-0.47,-0.29,0.71,-1.8,0
2011_09_26_drive_0009_sync_0000000024,0,0.38,0.36,0,0,0
2011_09_26_drive_0009_sync_0000000403,0.48,-0.3,-0.47,-0.85,0,-4.15
2011_09_26_drive_0009_sync_0000000187,-0.19,0,0,0,-3.34,3.87
2011_09_26_drive_0009_sync_0000000225,0.31,0.25,0,-1.01,2.17,0
2011_09_26_drive_0009_sync_0000000429,0.31,0,-0.44,0,0,3.69
2011_09_26_drive_0009_sync_0000000337,-0.34,0,0,0,0,0
2011_09_26_drive_0009_sync_0000000241,0,0,0.28,-0.85,0,0
2011_09_26_drive_0009_sync_0000000030,0.11,-0.26,0,3.71,-3.34,-1.47
2011_09_26_drive_0009_sync_0000000442,0,-0.33,0,1.58,0,0
2011_09_26_drive_0009_sync_0000000112,-0.29,-0.44,0,0,0,1.77
2011_09_26_drive_0009_sync_0000000413,0,0,0,-2.77,1.88,0
